"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"170",171,178,1.4452242267275,0.115759713387517,1.22957025064718,1.26204640088595,1.36437696742728,1.43923093263199,1.52133236658118,1.64691287733325,1.68197604042294
"171",172,179,1.44857087263543,0.106849130985468,1.25099040109322,1.28437377693989,1.37287732368434,1.44383289589976,1.51894404332292,1.63379783843862,1.67169753632472
"172",173,180,1.33780961340034,0.0921689609689225,1.16044983451506,1.19113095889308,1.27520141344937,1.33544693604233,1.39914475947166,1.4903274700501,1.52361280254013
"173",174,181,1.25853663532742,0.0846993037811621,1.10074540111146,1.12227138460485,1.20057449329966,1.25457700539544,1.31469501409795,1.40588302910272,1.43483377388179
"174",175,182,1.15624637836415,0.0768695735108098,1.00936119948963,1.03278786382075,1.10354123486426,1.15335554492459,1.20773625059797,1.28313283374721,1.31120850777219
"175",176,183,0.718926185482639,0.0550138110861925,0.616418559016493,0.631298711591541,0.681058748102117,0.717794695723028,0.75436029920208,0.81322573234428,0.83164149592566
"176",177,184,0.737818753511753,0.055355564338993,0.632340073591998,0.64798610115813,0.700028802763268,0.736996995417457,0.773111825182439,0.830631636476562,0.84688851434368
"177",178,185,0.734660714173652,0.058552227662897,0.625061948288433,0.641186263759211,0.693228930408943,0.732606614371462,0.773752973690272,0.833504472894787,0.855960858965012
"178",179,186,0.705827503726305,0.0595837762423879,0.591271455850806,0.60969422861943,0.664166239531474,0.705356142765996,0.744997076809906,0.806217705422948,0.827345681334448
"179",180,187,0.66862100624777,0.0594593251836544,0.561411405099944,0.576594739891698,0.626558672111131,0.665622293149498,0.709011612550435,0.768203293243295,0.791228597775093
"180",181,188,1.12332848444365,0.0824184762677046,0.973944462505578,0.993426575774957,1.0655399208124,1.11819936636142,1.17572176148259,1.26235749235609,1.28855324580354
"181",182,189,1.13761726560247,0.0804296848921869,0.984810269912568,1.00965681583331,1.08222101708568,1.1365599629275,1.1896997434426,1.27338475338346,1.29947227779991
"182",183,190,1.20214816476563,0.0820557938731393,1.05365964350419,1.07451924189978,1.14467253151804,1.19776525800161,1.25662388538055,1.34338915393319,1.3704709400723
"183",184,191,1.23505570381049,0.0823905893691638,1.0783251733235,1.10226298345883,1.17772134897786,1.23347946707113,1.28904152359828,1.37256645187727,1.4013949812408
"184",185,192,1.08077176601087,0.075267288048198,0.931474209125779,0.953601903665422,1.029254487181,1.07947049910143,1.13029731112481,1.2050680502085,1.23014672435079
"185",186,193,1.02988808644039,0.0734263717930793,0.889632805537955,0.911125343616153,0.977907269209586,1.02857066654267,1.07726471591739,1.15283073959247,1.1795467122843
"186",187,194,1.18103000190548,0.0746600398377437,1.04017782707629,1.05801402917283,1.13005140180235,1.18051655303805,1.22967508897329,1.3063372343937,1.33181257627904
"187",188,195,1.03467433792216,0.0710258902277181,0.905324362641105,0.920904576695419,0.985287763478397,1.03441118167304,1.08162331324893,1.15265265271103,1.17582618728595
"188",189,196,0.668295334575304,0.0556401035857225,0.560932179528405,0.580386835100117,0.629771339035473,0.666899098324688,0.704966571532357,0.760025880758264,0.78132259707953
"189",190,197,0.598148943533005,0.05178980519799,0.500487137557461,0.5149848349254,0.562730164672101,0.597028915362534,0.632100983080675,0.685371890586302,0.701138414456633
"190",191,198,1.1963161712093,0.0834256797707681,1.04196161424321,1.06412014790129,1.13954392524775,1.19358755623126,1.24927273247325,1.33800298396182,1.36652966576518
"191",192,199,1.45204128571055,0.0874658391768252,1.28367138382965,1.3098961556498,1.39230789228485,1.45073097940572,1.51059827316628,1.59831649732333,1.6209201028115
"192",193,200,1.49101358798539,0.0864740979170577,1.3235145554477,1.35230815098641,1.43293842770013,1.48770067800001,1.54817380100988,1.63916984103423,1.66413611490605
"193",194,201,1.47289880093891,0.0938395731785474,1.29174705565958,1.32370153613978,1.40956966075007,1.46940938073589,1.53533033133485,1.62993842021453,1.66164516330443
"194",195,202,1.27267332019117,0.0859938779238699,1.10854344471726,1.13412138923335,1.21361480702822,1.27082274296293,1.33083431235301,1.4139420464459,1.44407443121546
"195",196,203,1.27414849995918,0.0795687075719527,1.12004367572641,1.14426720219877,1.22043756866337,1.2722449004286,1.3272846133032,1.40658357390294,1.43182513872076
"196",197,204,1.36882910048471,0.0790122067873495,1.21799489892621,1.24545504571077,1.31384029603258,1.36621997257122,1.41996960453508,1.502866503309,1.53251768348241
"197",198,205,1.45993280699753,0.0810819314798148,1.3043539261856,1.32799462696532,1.4033518866401,1.45876252209252,1.51388235543754,1.5971285289263,1.62252989796806
"198",199,206,1.02314954935612,0.065456457387794,0.899006937340188,0.916358684255606,0.979057716242749,1.02092035387663,1.06682729348916,1.13076644167033,1.15569514073711
"199",200,207,0.824544505228757,0.0541332917298133,0.723761064614727,0.741399511078877,0.786579225920872,0.82341957526128,0.860337518057715,0.91732524946425,0.937239303301639
"200",201,208,0.891055851322587,0.054536537094632,0.787377502963459,0.802861958888215,0.853750373437991,0.889125711939019,0.927760363548873,0.984171342613709,1.00032080680733
"201",202,209,0.933064604350674,0.056816755909406,0.823855796259867,0.841381776786834,0.89391605582425,0.933861725343697,0.969918961005063,1.02545917899626,1.04431104712044
"202",203,210,0.920234671386994,0.0557800686852165,0.813274185809487,0.830069099054496,0.881333367371359,0.918818712395109,0.957652567570419,1.01202522187434,1.02910820711788
"203",204,211,1.03502809988127,0.060510313569821,0.921163716621429,0.940917475020835,0.993228943623461,1.0329584078638,1.07417977756168,1.13853017739613,1.15523104817796
"204",205,212,0.964343427387157,0.0564281461706565,0.860125811295707,0.873291120838363,0.925228105811537,0.963314444033869,1.00147125475995,1.05943899961873,1.07801509581501
"205",206,213,0.901265081606301,0.0553547592741347,0.79740115435477,0.812397675792124,0.862978318138302,0.899425531105106,0.938363332129577,0.993710027542566,1.01582210051002
"206",207,214,0.841026483864351,0.052297175281437,0.739024112221745,0.756944653238331,0.804987759515889,0.839891293600915,0.875896320391334,0.929993460622922,0.944867985221483
"207",208,215,0.866636618752413,0.0559905673935898,0.760099158427112,0.77782244083438,0.827605478507198,0.866643907884969,0.903064833305696,0.959500851826215,0.982748970346359
"208",209,216,0.800160505930681,0.0540453250823902,0.697301122572523,0.71587950840199,0.762792863553527,0.798819439576052,0.837088001328841,0.890839177012309,0.910480306884181
"209",210,217,0.842190939154758,0.0574312679814162,0.734561282848527,0.748775301110502,0.804646467583029,0.840150092992189,0.878224438977332,0.939677935881395,0.960247791218964
"210",211,218,0.955986086031345,0.0629534309734837,0.836791327503553,0.854618628956105,0.912511325281995,0.955812290221669,0.9969800884346,1.06020965962872,1.0810478524332
"211",212,219,1.17363314073556,0.0707037754188517,1.04070923422561,1.06304297037722,1.12660071352951,1.17003359179515,1.21873433761189,1.2960697404855,1.32099048697503
"212",213,220,1.27182018376057,0.0712231955854215,1.13767722757986,1.15804519695154,1.22424519914309,1.26943483031837,1.32001958058007,1.39074622284523,1.4180105486455
"213",214,221,1.17964778996685,0.0704262710831878,1.04736395457586,1.0690485275078,1.13150653559529,1.17814082830425,1.22572722942325,1.29858876020071,1.32689003776679
"214",215,222,1.15794289740167,0.0681144671355646,1.02750879955307,1.04949226711798,1.112021174483,1.15635538115778,1.20205650515744,1.27386917667353,1.3010604791946
"215",216,223,1.09990955747829,0.0641195967581798,0.981976127299997,1.00062593557559,1.05531402034062,1.09648294743792,1.14228757296191,1.20669389428854,1.23323971470276
"216",217,224,1.11781065941021,0.0634100908299599,0.998171875010305,1.01228748909167,1.07540079038851,1.11673862511295,1.16065453723922,1.22361557268464,1.2440122983314
"217",218,225,1.04683434736195,0.0591982865597232,0.933341716486545,0.953944745919453,1.00689309775561,1.04556641277558,1.08646643398438,1.14764694712852,1.16407918291504
"218",219,226,0.972053244388898,0.0578900077398556,0.863181121112937,0.880101265521521,0.932174376096807,0.971199998685713,1.01027329384767,1.06953215789249,1.08884215931038
"219",220,227,0.712282036941998,0.049375712352149,0.619732989210853,0.633308011236805,0.679363323746825,0.711444464389655,0.745029112890609,0.793901907368651,0.812396800222587
"220",221,228,0.628914626911538,0.0457533397486931,0.544292669466093,0.557800321921245,0.597321493190978,0.627668518846771,0.658584338649616,0.707075974870592,0.722364620801693
"221",222,229,0.742633179490767,0.0544722717914585,0.643321573100793,0.657114437944818,0.704126134754899,0.740126219643349,0.778956663803238,0.837222085539473,0.856780052721945
"222",223,230,0.877760883992083,0.0630096266314509,0.76058512814269,0.777885766199109,0.832761732144632,0.875528635571486,0.918709387975052,0.985164609115803,1.00362622900138
"223",224,231,1.03491763287929,0.0686823646902433,0.906572561114182,0.92410859600954,0.989269691954591,1.0319525295602,1.08131422114336,1.15261876262306,1.17438195487431
"224",225,232,1.15105795192236,0.0709364486886944,1.01103241746673,1.03436215445516,1.10100063856431,1.14968628863705,1.19803373468234,1.27162952493057,1.29319249910856
"225",226,233,1.18703435314871,0.0707491419244875,1.05423177348777,1.07672499209604,1.1389171370059,1.1847099017143,1.23179846273479,1.31200197883036,1.33485539084086
"226",227,234,1.25357748694794,0.0735430317605527,1.11101255296825,1.13194556682158,1.20402953771898,1.25371126533825,1.30132020639662,1.37754142552095,1.39810491487606
"227",228,235,1.29447289890654,0.0737640199925091,1.15316519506825,1.17430275140697,1.24621228227222,1.29292172181258,1.3444493097035,1.41957263700836,1.43837791603029
"228",229,236,1.33508813002493,0.0753341134148662,1.19249581062281,1.21367889038143,1.2835930135191,1.33337277886026,1.38670309319195,1.46155271767505,1.48376936275403
"229",230,237,1.3891955484483,0.0759409881733463,1.24441392164553,1.2659226270908,1.3359260267924,1.38931403397184,1.43797597474068,1.51608524938484,1.5395958282206
"230",231,238,1.25383566726279,0.0738049928990902,1.11425323445085,1.13261270759568,1.20475228318914,1.25398600455731,1.30185625051253,1.37646284189686,1.40311666761172
"231",232,239,1.23570234311195,0.0692545950754956,1.10772402877012,1.12552490047191,1.18704588917402,1.23532439824756,1.28203073476659,1.35077133401423,1.37448646012437
"232",233,240,1.2996291619203,0.0681122709087672,1.17358936887902,1.18963773078431,1.25313141429201,1.2973979351879,1.34644273894499,1.41554106234269,1.43728843634793
"233",234,241,1.29978644384252,0.0663606854288249,1.17396667885678,1.19158803368176,1.2551211238002,1.29965038676717,1.34396338017388,1.41128737721588,1.43182302660247
"234",235,242,1.23637758105574,0.0631274249494207,1.1196751608835,1.13629713976757,1.19328718764391,1.2336630177371,1.27749937874772,1.34278165115061,1.36464340637169
"235",236,243,1.11708348179195,0.0581552142115623,1.00831394648639,1.02420099243373,1.07476435939804,1.11725895951142,1.15799469820626,1.21246617250596,1.22973253315962
"236",237,244,1.03975705402202,0.0538026596870512,0.938943770046423,0.951265562616203,1.00221528123436,1.04033669186395,1.07638342830274,1.12616676474387,1.14272683286762
"237",238,245,1.039141214566,0.0505475228519395,0.942970484023127,0.956365066407667,1.0039173671361,1.0387511217344,1.07373661581971,1.12209813458021,1.13863993272811
"238",239,246,1.03261307380231,0.051907462235953,0.932974831565239,0.947412646615353,0.997938008676326,1.03121934734717,1.06710491528886,1.11778067303872,1.13955362866538
"239",240,247,0.972046812477852,0.0497826803830899,0.877474384253141,0.892936125777473,0.937717492307463,0.971232183299553,1.00512550237233,1.05656352193674,1.0720814288198
"240",241,248,0.839731444092349,0.0456713669251146,0.752032040318473,0.766152731372734,0.807205644266636,0.840277773508099,0.870683624474308,0.915274087795281,0.929675580538174
"241",242,249,0.835672958510351,0.0456175306864557,0.748424819685229,0.762789894790657,0.804806862295982,0.83456089100893,0.865632705842914,0.910168254916613,0.925668787094319
"242",243,250,0.800805279020871,0.0457888944480388,0.712799593411869,0.726431503761188,0.768886726651972,0.800172847386887,0.830786785966041,0.874813085999108,0.891020321078421
"243",244,251,0.825756410364093,0.0484420866835696,0.734716101872705,0.748586913100141,0.79243067031607,0.824058903309239,0.858205849095834,0.907660844458693,0.921235357413114
"244",245,252,1.00822472092583,0.0547513575411606,0.903989339285677,0.918295493123265,0.970603159061929,1.00744279432514,1.04482205682427,1.09959080482691,1.11715719763269
"245",246,253,0.863216938787845,0.0500019978330545,0.771351899506699,0.784585728138898,0.829285944607311,0.862349091626078,0.895336086693732,0.947673210459844,0.96706649683347
"246",247,254,0.861690178943956,0.0499721558718455,0.767685595085348,0.783388950847252,0.826986787654712,0.859713672417854,0.894734480643396,0.946614511085697,0.961889568321319
"247",248,255,0.882182100862383,0.0504912457952625,0.784469918797353,0.798692548814895,0.848003020949512,0.881168798395568,0.915688969596598,0.967868241141004,0.986571262694776
"248",249,256,0.903011838614073,0.0518935549813826,0.805956847429556,0.820284656405774,0.868087536743278,0.901504052020846,0.93722428255135,0.99269138317278,1.00908208121501
"249",250,257,0.816434976798042,0.0498593080777897,0.721418825546843,0.73694812486164,0.78161552845708,0.815074082231905,0.851052481013128,0.898284496128292,0.913360703307941
"250",251,258,0.938442276142752,0.0551006155416658,0.833105624299524,0.848313683659644,0.902122008174041,0.936286224986683,0.974737316586171,1.02861431620118,1.04602451191706
"251",252,259,1.01228431837167,0.0584773377096057,0.90388967201159,0.919085237182926,0.971845608211004,1.0102878248778,1.0519103337346,1.11060197056607,1.13025832434334
"252",253,260,0.845444516911973,0.0529566114841392,0.74351198137065,0.761607437577797,0.809672178359971,0.843738119177692,0.879085848509557,0.936075263877472,0.952555991055495
"253",254,261,0.914958686984649,0.0534132184912469,0.81465508924889,0.828940103354383,0.878763915881706,0.913934495589699,0.951480663564703,1.00400158391479,1.02414996838462
"254",255,262,0.940792729425266,0.05702601687796,0.832320954012057,0.848763559374288,0.901782746274619,0.939312813102183,0.978549632804617,1.03835552327844,1.05575219358437
"255",256,263,0.921292526471191,0.0557288797033634,0.813814334625787,0.829832578919424,0.881766903296,0.921821160440024,0.96028720864987,1.01307080832202,1.02842541648095
"256",257,264,0.814948241507926,0.0520740580843422,0.716453778510958,0.729311495097276,0.779743129090122,0.813896465034286,0.849592757319037,0.900780635659948,0.921449718497658
"257",258,265,0.949538968973793,0.0587062202054742,0.836273484090659,0.855596788613638,0.910371513543113,0.948954943106148,0.988111631877731,1.04798318859953,1.07027096691773
"258",259,266,0.916758776189936,0.0565321429877626,0.811330929463605,0.826719085541324,0.878546331331831,0.915075295179855,0.953988370193614,1.0121463657365,1.03080566893201
"259",260,267,0.962505386939575,0.0578174209171304,0.852567016647267,0.865557839866463,0.922452381853756,0.962590611486745,1.00108921467981,1.05518885243689,1.07536693895772
"260",261,268,0.981516105938883,0.0587200594340364,0.866941405925283,0.884246461956829,0.941822591752263,0.981752952715468,1.02167697474684,1.07947015169365,1.09387039703958
"261",262,269,1.05557142979893,0.0620632560667552,0.938706494705428,0.953792797708466,1.01249783979774,1.05319818461533,1.095541257032,1.16101576659105,1.17975542489702
"262",263,270,0.985541505639685,0.0589990261816038,0.870208853792879,0.888907604092359,0.946899738461592,0.983847147851001,1.02316066202028,1.08398270119677,1.10427570806485
"263",264,271,0.893218791098001,0.0580754979432581,0.782207980814451,0.799307881770533,0.854108786321563,0.890509362731993,0.930513156464797,0.994759897483484,1.0115574856395
"264",265,272,0.966938138723027,0.0596089666131836,0.853294245840267,0.8704474298865,0.926545732984622,0.966351777218439,1.00420375612138,1.0684623886572,1.08902507189152
"265",266,273,0.866784511559591,0.0565774129727961,0.760476227773558,0.776559625099559,0.827397155831954,0.865946628757887,0.903546702695452,0.961954606422564,0.983526165822894
"266",267,274,0.81737811991374,0.0551435672936329,0.716297331134337,0.72836867775339,0.778418313078701,0.81675280576924,0.853023922330996,0.909101807568728,0.928628392177116
"267",268,275,0.723220680528064,0.0541435481441017,0.620336491261442,0.638023579986965,0.68679186437586,0.721857703754592,0.757954969814091,0.815538554338036,0.836502524317601
"268",269,276,0.683647488747945,0.0541870609866775,0.584906130026313,0.598410809291831,0.645966013399946,0.681361364891416,0.719904862717733,0.775949147741966,0.794568071517116
"269",270,277,0.587117872289168,0.0512039287689407,0.492310923290322,0.505482223261684,0.551287036608413,0.58555308430829,0.621578997313274,0.67644758496515,0.688959586072387
"270",271,278,0.596022136177452,0.054472891718325,0.497832963057379,0.510618856894754,0.558278924731057,0.593894608800434,0.6313475793876,0.69109360032871,0.709418229501396
"271",272,279,0.797303630830136,0.0678488325621745,0.66798847790086,0.690488187551934,0.751663869451357,0.794061649046255,0.840889088462907,0.911229368801118,0.935343416022696
"272",273,280,1.05598590626158,0.0831385763575024,0.899259163681208,0.923748047965482,1.00045785699399,1.05419000510001,1.10924882858936,1.20014762449114,1.22523017587553
"273",274,281,1.19456175794407,0.0851694322314942,1.03392565162028,1.05820782817351,1.1365766650013,1.19137718222031,1.25110897712244,1.33699962700819,1.36613826455561
"274",275,282,1.36414794960303,0.0891087113323234,1.19937530913996,1.22296869523986,1.30377550744325,1.36079399461147,1.42225448241979,1.51952203719845,1.545785105218
"275",276,283,1.49094453455404,0.0978288486230877,1.30795322545445,1.33649625348803,1.42054744965304,1.48753602562241,1.55777840343916,1.65801325499378,1.68932162394915
"276",277,284,1.52842489467085,0.103277028288124,1.33216176743463,1.35882574744797,1.45741454750436,1.52738226586145,1.59670525524853,1.70621884393068,1.73440785810258
"277",278,285,1.39263397364939,0.0960096948856121,1.2093549993163,1.23377499611683,1.32826190934048,1.39115050437408,1.45807338497159,1.55305152762317,1.58593374469791
"278",279,286,1.47462391627832,0.0961681478443365,1.29728958714563,1.32226937521683,1.40714177508618,1.47172241731678,1.53904945130211,1.63575407879078,1.66951658159385
"279",280,287,1.37292058859752,0.08691029087458,1.20699629235657,1.23252053979556,1.31390925468754,1.37170866408318,1.42864938704661,1.51813510770761,1.54675159445243
"280",281,288,1.13864981129538,0.0736380077945679,0.999216126603951,1.02221447665688,1.0860543864543,1.13647009454997,1.18810432791876,1.2609670119308,1.28706292267715
"281",282,289,1.14206673845477,0.0697453797917715,1.00937721593629,1.03064910641927,1.09487482165271,1.14081017826015,1.18766735467649,1.26350201532356,1.28754827870784
"282",283,290,1.07447425830364,0.0621570113510475,0.955246371141488,0.973086103861947,1.03336225905986,1.0746937696346,1.1137961077314,1.17619790520129,1.20071037629482
"283",284,291,1.01972397715725,0.0602442290537625,0.904025762604698,0.92260051231182,0.979688198254226,1.01877813877633,1.05610584388016,1.12233695506218,1.14541488583935
"284",285,292,0.917503802491705,0.0567800630754022,0.807888064668698,0.82641403389655,0.878725529334287,0.916584077439307,0.954480452537198,1.01533276291501,1.03333675303698
"285",286,293,0.965213572648067,0.0579804281959308,0.855638319049889,0.871175507280151,0.925922071452878,0.964601489893655,1.00233330180286,1.06344988605812,1.082934582471
"286",287,294,0.897100298354833,0.0549622142941396,0.791449912536218,0.805465476590065,0.860066837745516,0.895469829727785,0.934092517015287,0.988144797132947,1.00645975598991
"287",288,295,0.893942297677942,0.0550480095840158,0.791734910496143,0.806190247927967,0.854243986428239,0.892033694492768,0.930560156813186,0.990192419925777,1.00524333035568
"288",289,296,0.90504944429175,0.0557663834007739,0.793946003481151,0.815625438438552,0.867806310680478,0.903930396744982,0.941395391100309,0.997141205903989,1.01627888262366
"289",290,297,0.962393725070571,0.056901410689934,0.857574791064875,0.870797193778361,0.923722101506183,0.961109415276294,1.00103009460299,1.05685292478184,1.07266302196992
"290",291,298,0.942940958759412,0.0589565708148079,0.828659326931761,0.847577365735876,0.902496247166047,0.942535501847836,0.98233987627466,1.04099394826994,1.06188546927238
"291",292,299,0.854436893624264,0.056338303454935,0.747249043562942,0.764053198934196,0.81486595666651,0.854219955705465,0.892087799251296,0.947795281383398,0.967253469957071
"292",293,300,0.932147432430106,0.0587361556780803,0.821391693342827,0.838364550939671,0.890525594844899,0.930654183743959,0.970555476878437,1.03032098001452,1.0501881523416
"293",294,301,1.00703737734321,0.0616128388636637,0.885669717867703,0.908491327585697,0.966565363646322,1.00584296683007,1.04826915982646,1.10970220283788,1.12935066272827
"294",295,302,1.10534663454929,0.0648262819200584,0.982204010365878,1.0015647166268,1.06162619928419,1.10403314013732,1.14916520831813,1.21454188864785,1.23643197198491
"295",296,303,1.12324619270638,0.0643093011409868,1.00218577663129,1.01918069284101,1.07880441181462,1.12129101072036,1.16591675836894,1.23176347109943,1.25027009138084
"296",297,304,1.24212350539282,0.0680953681513646,1.11494038057613,1.13310140869654,1.19571066608338,1.24050395570409,1.28552243224569,1.35725886279238,1.38271611364532
"297",298,305,1.0723713932783,0.0635686835830991,0.951925622264584,0.970884511931408,1.02884189165322,1.06958556117819,1.11467916682519,1.18090158434023,1.20039711308796
"298",299,306,0.946819540326194,0.0590115156104248,0.832694045370236,0.84976497122957,0.906015328815168,0.946668246181392,0.986344020004754,1.04566628824682,1.06726890489954
"299",300,307,1.03252095430255,0.0585010858751182,0.922762377217645,0.93919272729168,0.991542511276182,1.03184309760926,1.07316660486903,1.1299363312775,1.15101802836289
"300",301,308,1.02697031628643,0.0610470751127417,0.911033463498542,0.928037461181348,0.984749511875319,1.02463490493826,1.06746559637026,1.13141209257749,1.14921583444719
"301",302,309,0.976035144736816,0.0572099682331541,0.864048167897965,0.884784257493284,0.937123729173125,0.975477275393379,1.01374900536432,1.07273524262594,1.09103734202904
"302",303,310,0.955795472774663,0.057318113543421,0.846752620713145,0.863354120535266,0.915833894977526,0.955193121985935,0.993630189308542,1.05525092111359,1.07236438992704
"303",304,311,0.902353471322463,0.055955891425024,0.795663315431645,0.809885209056537,0.862726348433366,0.902054867321675,0.941076515920578,0.996563841173404,1.01483333452112
"304",305,312,0.800123874266401,0.0537167674470874,0.697989421149669,0.713194838084852,0.764042859171851,0.797757638590266,0.836257584482351,0.891207209472642,0.910676841694468
"305",306,313,0.766626828218435,0.0527653009922497,0.667251825382809,0.681330881483633,0.730653598556977,0.765570714918005,0.80100294468881,0.85567168224083,0.874635810721204
"306",307,314,0.826278234922166,0.0574220505509588,0.720897989457865,0.73663948967887,0.788139855870312,0.823244335043673,0.862259760442034,0.925319321046898,0.94880299082329
"307",308,315,0.790259701118975,0.0580908948137446,0.683617121511148,0.698208933524113,0.749758514590634,0.787047898720632,0.828893391637905,0.889411881794717,0.913282609019686
"308",309,316,0.762495492596719,0.0558097996027721,0.656230010246883,0.671868622185849,0.724807974673304,0.760952462569839,0.798971637124764,0.855880219264553,0.877841003537604
"309",310,317,0.791263691705729,0.0593347063460799,0.682494173020627,0.697029360369578,0.750294916397641,0.789666542661292,0.829901931108249,0.893233199511067,0.913953592431618
"310",311,318,0.735341192706485,0.0570917955319423,0.629889721066696,0.646482623036319,0.694908942875373,0.734766503701822,0.773499452848356,0.830087785569645,0.851197677740386
"311",312,319,0.775201553670348,0.0618366194468179,0.660509855860564,0.676530455505603,0.732397447323506,0.773554128712188,0.81522705464414,0.881332684297181,0.902130391899748
"312",313,320,0.697984709167269,0.0602018509411729,0.581441338438642,0.599245965671385,0.655969841216151,0.696009971157106,0.739345082422956,0.799045218348569,0.816764187009797
"313",314,321,0.828890529236294,0.0657781505669237,0.703889911747103,0.723111049646575,0.784060511530467,0.82702193396157,0.872213921071694,0.941582139790038,0.963084107678068
"314",315,322,0.978535289570122,0.0741802169861698,0.83892185640361,0.85928565542713,0.929059133906004,0.976706301232926,1.02710976746836,1.1041093897093,1.13079394007099
"315",316,323,0.924609849038095,0.0715009005898454,0.78914323499662,0.810819540611507,0.874653463129337,0.924972076195422,0.970080236608368,1.04975674103217,1.07048902183007
"316",317,324,0.977240072499705,0.0744364417157082,0.83740145670983,0.85766700376094,0.92535609128081,0.976669832902431,1.02737463222672,1.09937546390565,1.12498545907336
"317",318,325,1.52264266027579,0.0924213571659402,1.34487557046806,1.3726513538213,1.45741099016,1.52152830303861,1.58349142177617,1.67728440404285,1.71051304199115
"318",319,326,1.42351188197486,0.0946599986648384,1.24525046628162,1.27107563040131,1.35645520133214,1.42217482528153,1.48756777966369,1.58168441665571,1.6103576860591
"319",320,327,1.24354865826051,0.0895281363362888,1.06670987321405,1.09652057672765,1.18377786973042,1.24306370972818,1.30331459490122,1.3894140438978,1.42027451657375
"320",321,328,1.32866241665498,0.0900777790394498,1.16054162978854,1.18474446086055,1.26627009930959,1.32326374071656,1.39053926575871,1.4784717659786,1.50892887219296
"321",322,329,1.25335289200617,0.0825917524524903,1.10223541712223,1.1191763325802,1.19749085193755,1.25145744119785,1.30826558193023,1.39711066020395,1.42398513521419
"322",323,330,1.18937352250007,0.0774196942144672,1.04755573762852,1.06751899643699,1.13513535325106,1.18686814835898,1.23895274452327,1.32329203163494,1.34902529382173
"323",324,331,1.18850090483034,0.0752886119330356,1.04522272961937,1.06614519329959,1.13689408646192,1.18734675841842,1.23937852548291,1.31422301962173,1.33928312981688
"324",325,332,1.48458688403975,0.0796461932505658,1.33320890533856,1.35700020241945,1.43071375895181,1.48280585197661,1.53686468120457,1.61554485099418,1.64707400169576
"325",326,333,1.12378903905648,0.0705199566375028,0.988345486105198,1.0092583078781,1.0761847656267,1.12282287588649,1.17067849054913,1.24039926309788,1.26620836986611
"326",327,334,1.02101404304615,0.0640713841617998,0.899031663908606,0.918800992728646,0.975982858480388,1.02030193117852,1.06520536046273,1.12510661239069,1.14640731890548
"327",328,335,1.04888481434617,0.0634645795249322,0.928390953240796,0.947040317195171,1.00616313538614,1.04727444629744,1.09111530428765,1.15733572180617,1.17364611551396
"328",329,336,0.962686367444229,0.0589165577641276,0.854664424816899,0.869900006265955,0.922052714908881,0.960694287043055,1.00079446304011,1.06231981155843,1.08445454739417
"329",330,337,0.921215052633913,0.0579126953586494,0.811048529498125,0.828465812328331,0.881785943105156,0.919038423271277,0.958350186812554,1.02125681100728,1.03869767122136
"330",331,338,0.854217662743045,0.0556463428333036,0.748917184676777,0.765233053976849,0.81579570032725,0.854025432454947,0.890094081662638,0.946113588036301,0.964358658645256
"331",332,339,0.831121565096193,0.0561692283031551,0.727250325054051,0.741688032385357,0.791917539348653,0.829979750699981,0.866112024397044,0.925190652545665,0.949539531040009
"332",333,340,0.455308819293566,0.0419849812407963,0.376938546112305,0.387457758471502,0.425947299857938,0.453426082471645,0.482787492669363,0.527184867319895,0.54036719034567
"333",334,341,0.30246908566856,0.0341197313167146,0.241101756693773,0.249700306469696,0.278978932239575,0.300269838727426,0.324197808290599,0.36195794260798,0.373307295969504
"334",335,342,0.406193889724469,0.0470272182806777,0.323758942957443,0.33449112628252,0.37273185798154,0.403404888668195,0.436660069067589,0.487276376013727,0.508297826398389
"335",336,343,0.43102038816345,0.0541627228340043,0.33687525913742,0.346866121481744,0.393999450019207,0.427262595442588,0.464601518116435,0.526348327121658,0.546443336330993
"336",337,344,0.497041573852298,0.0625826817209616,0.384769890217916,0.401658121293975,0.453440948600836,0.492954807552388,0.535846716715919,0.606412337647296,0.631634362370303
"337",338,345,0.57725904384777,0.068284568171479,0.454101288204108,0.469807327155653,0.52914279824291,0.575540072950986,0.62175280781547,0.691881685027297,0.7161916247403
"338",339,346,0.59704217728459,0.0744270694441534,0.458808191307312,0.481476068647674,0.545323879513592,0.593195650135347,0.64584755498658,0.723695308636653,0.752875312581883
"339",340,347,0.611349228708287,0.0759120692478241,0.477291257226567,0.49420904370537,0.559144984995641,0.608688292819447,0.659149803035932,0.744872234463598,0.772167609539074
"340",341,348,0.605023890437847,0.0773717194343762,0.46319107028328,0.48234113004588,0.550319814757474,0.601464784286924,0.655178875910635,0.740572481542565,0.768675225244067
"341",342,349,0.71579112946739,0.0900475507898564,0.553407441430246,0.582862703737023,0.65112363585529,0.709252947308504,0.773916199239297,0.877634169628335,0.912038028812871
"342",343,350,0.682666804356155,0.0886788915418805,0.52294601616179,0.545981807906205,0.620320912787846,0.678328417232925,0.736753906533292,0.832848670946038,0.866972309409196
"343",344,351,0.667150964554318,0.0882508691376549,0.509057769435082,0.532467076224634,0.607249984585941,0.662337383730666,0.726264428459262,0.815902715712891,0.852670605714179
